      L	   R	        cpu1	        cpu2
 128000	   2	    15625000	    15625000
 128000	   2	    15625000	           0
 128000	   2	    31250000	           0
 128000	   2	    15625000	    15625000
 128000	   2	    15625000	    15625000
 128000	   2	    15625000	    15625000
 128000	   2	    15625000	    15625000
 128000	   2	    15625000	    15625000
 128000	   2	    15625000	    15625000
 128000	   2	    15625000	           0
 128000	   2	    31250000	           0
 128000	   2	    15625000	    15625000
 128000	   4	    31250000	    31250000
 128000	   4	    31250000	    31250000
 128000	   4	    31250000	    15625000
 128000	   4	    46875000	    15625000
 128000	   4	    31250000	    31250000
 128000	   4	    31250000	    31250000
 128000	   4	    31250000	    15625000
 128000	   4	    31250000	    31250000
 128000	   4	    31250000	    31250000
 128000	   4	    31250000	    15625000
 128000	   4	    46875000	    15625000
 128000	   4	    31250000	    31250000
 128000	   4	    31250000	    31250000
 128000	   4	    31250000	    15625000
 128000	   4	    31250000	    31250000
 128000	   4	    31250000	    31250000
 128000	   4	    31250000	    15625000
 128000	   4	    46875000	    15625000
 128000	   4	    31250000	    31250000
 128000	   4	    31250000	    31250000
 128000	   4	    31250000	    15625000
 128000	   4	    46875000	    15625000
 128000	   4	    31250000	    31250000
 128000	   4	    31250000	    31250000
 128000	   4	    31250000	    15625000
 128000	   4	    31250000	    31250000
 128000	   4	    31250000	    31250000
 128000	   4	    31250000	    15625000
 128000	   4	    46875000	    15625000
 128000	   4	    31250000	    31250000
 128000	   4	    31250000	    31250000
 128000	   4	    31250000	    15625000
 128000	   4	    46875000	    15625000
 128000	   4	    31250000	    31250000
 128000	   4	    31250000	    15625000
 128000	   4	    46875000	    15625000
 128000	   4	    31250000	    31250000
 128000	   4	    31250000	    31250000
 128000	   4	    31250000	    15625000
 128000	   4	    46875000	    15625000
 128000	   4	    31250000	    31250000
 128000	   4	    31250000	    31250000
 128000	   4	    31250000	    15625000
 128000	   4	    31250000	    31250000
 128000	   4	    31250000	    31250000
 128000	   4	    31250000	    15625000
 128000	   4	    46875000	    15625000
 128000	   4	    31250000	    31250000
 128000	   4	    31250000	    31250000
 128000	   4	    31250000	    15625000
 128000	   4	    46875000	    15625000
 128000	   4	    31250000	    31250000
 128000	   4	    31250000	    15625000
 128000	   4	    31250000	    15625000
 128000	   4	    31250000	    31250000
 128000	   4	    31250000	    31250000
 128000	   4	    31250000	    15625000
 128000	   4	    46875000	    15625000
 128000	   4	    31250000	    31250000
 128000	   4	    31250000	    31250000
 128000	   4	    31250000	    15625000
 128000	   4	    31250000	    31250000
 128000	   4	    31250000	    31250000
 128000	   4	    31250000	    15625000
 128000	   4	    46875000	    15625000
 128000	   4	    31250000	    31250000
 128000	   4	    31250000	    31250000
 128000	   4	    31250000	    15625000
 128000	   4	    46875000	    15625000
 128000	   4	    31250000	    31250000
 128000	   4	    31250000	    31250000
 128000	   4	    31250000	    15625000
 128000	   4	    31250000	    31250000
 128000	   4	    31250000	    31250000
 128000	   4	    31250000	    15625000
 128000	   4	    46875000	    15625000
 128000	   4	    31250000	    31250000
 128000	   4	    31250000	    31250000
 128000	   4	    31250000	    15625000
 128000	   4	    31250000	    31250000
 128000	   4	    31250000	    31250000
 128000	   4	    31250000	    15625000
 128000	   4	    46875000	    15625000
 128000	   4	    31250000	    31250000
 128000	   4	    31250000	    31250000
 128000	   4	    31250000	    15625000
 128000	   4	    46875000	    15625000
 128000	   4	    31250000	    31250000
 128000	   4	    31250000	    31250000
 128000	   4	    31250000	    15625000
 128000	   4	    31250000	    31250000
 128000	   4	    31250000	    31250000
 128000	   4	    31250000	    15625000
 128000	   4	    46875000	    15625000
 128000	   4	    31250000	    31250000
 128000	   4	    31250000	    31250000
 128000	   4	    31250000	    15625000
 128000	   4	    31250000	    31250000
 128000	   4	    31250000	    31250000
 128000	   4	    31250000	    15625000
 128000	   8	    62500000	    46875000
 128000	   8	    62500000	    31250000
 128000	   8	    78125000	    46875000
 128000	   8	    62500000	    46875000
 128000	   8	    78125000	    46875000
 128000	   8	    62500000	    46875000
 128000	   8	    62500000	    62500000
 128000	   8	    62500000	    46875000
 128000	   8	    62500000	    46875000
 128000	   8	    78125000	    46875000
 128000	   8	    62500000	    46875000
 128000	   8	    78125000	    46875000
 128000	   8	    62500000	    46875000
 128000	   8	    62500000	    46875000
 128000	   8	    78125000	    46875000
 128000	   8	    62500000	    46875000
 128000	   8	    78125000	    46875000
 128000	   8	    62500000	    46875000
 128000	   8	    62500000	    62500000
 128000	   8	    62500000	    46875000
 128000	   8	    62500000	    46875000
 128000	   8	    78125000	    46875000
 128000	   8	    62500000	    46875000
 128000	   8	    78125000	    46875000
 128000	   8	    62500000	    46875000
 128000	   8	    62500000	    62500000
 128000	   8	    62500000	    46875000
 128000	   8	    62500000	    46875000
 128000	   8	    78125000	    46875000
 128000	   8	    62500000	    46875000
 128000	   8	    78125000	    46875000
 128000	   8	    62500000	    46875000
 128000	   8	    78125000	    46875000
 128000	   8	    62500000	    46875000
 128000	   8	    78125000	    46875000
 128000	   8	    62500000	    46875000
 128000	   8	    62500000	    46875000
 128000	   8	    62500000	    46875000
 128000	   8	    62500000	    46875000
 128000	   8	    78125000	    46875000
 128000	   8	    62500000	    46875000
 128000	   8	    62500000	    62500000
 128000	   8	    62500000	    46875000
 128000	   8	    62500000	    62500000
 128000	   8	    62500000	    46875000
 128000	   8	    62500000	    46875000
 128000	   8	    78125000	    46875000
 128000	   8	    62500000	    46875000
 128000	   8	    62500000	    62500000
 128000	   8	    62500000	    46875000
 128000	   8	    62500000	    46875000
 128000	   8	    78125000	    46875000
 128000	   8	    62500000	    46875000
 128000	   8	    78125000	    46875000
 128000	   8	    62500000	    46875000
 128000	   8	    62500000	    62500000
 128000	   8	    62500000	    46875000
 128000	   8	    62500000	    46875000
 128000	   8	    78125000	    46875000
 128000	   8	    62500000	    46875000
 128000	   8	    78125000	    46875000
 128000	   8	    62500000	    46875000
 128000	   8	    62500000	    62500000
 128000	   8	    62500000	    46875000
 128000	   8	    62500000	    46875000
 128000	   8	    78125000	    46875000
 128000	   8	    62500000	    46875000
 128000	   8	    78125000	    46875000
 128000	   8	    62500000	    46875000
 128000	   8	    78125000	    46875000
 128000	   8	    62500000	    46875000
 128000	   8	    62500000	    62500000
 128000	   8	    62500000	    46875000
 128000	   8	    62500000	    46875000
 128000	   8	    78125000	    46875000
 128000	   8	    62500000	    46875000
 128000	   8	    78125000	    46875000
 128000	   8	    62500000	    46875000
 128000	   8	    62500000	    62500000
 128000	   8	    62500000	    46875000
 128000	   8	    62500000	    46875000
 128000	   8	    78125000	    46875000
 128000	   8	    62500000	    46875000
 128000	   8	    78125000	    46875000
 128000	   8	    62500000	    46875000
 128000	   8	    62500000	    62500000
 128000	   8	    62500000	    46875000
 128000	   8	    62500000	    46875000
 128000	   8	    62500000	    46875000
 128000	   8	    62500000	    46875000
 128000	   8	    78125000	    46875000
 128000	   8	    62500000	    46875000
 128000	   8	    78125000	    46875000
 128000	   8	    62500000	    46875000
 128000	   8	    62500000	    62500000
 128000	   8	    62500000	    46875000
 128000	   8	    62500000	    46875000
 128000	   8	    78125000	    46875000
 128000	   8	    62500000	    46875000
 128000	   8	    78125000	    46875000
 128000	  16	   125000000	    93750000
 128000	  16	   125000000	    93750000
 128000	  16	   140625000	    93750000
 128000	  16	   140625000	    93750000
 128000	  16	   140625000	    93750000
 128000	  16	   140625000	    93750000
 128000	  16	   125000000	   109375000
 128000	  16	   140625000	    93750000
 128000	  16	   125000000	   109375000
 128000	  16	   125000000	    93750000
 128000	  16	   140625000	    93750000
 128000	  16	   140625000	    93750000
 128000	  16	   140625000	    93750000
 128000	  16	   140625000	    93750000
 128000	  16	   125000000	   109375000
 128000	  16	   125000000	    93750000
 128000	  16	   140625000	    93750000
 128000	  16	   140625000	    93750000
 128000	  16	   140625000	    93750000
 128000	  16	   140625000	    93750000
 128000	  16	   125000000	   109375000
 128000	  16	   125000000	    93750000
 128000	  16	   140625000	    93750000
 128000	  16	   140625000	    93750000
 128000	  16	   140625000	    93750000
 128000	  16	   140625000	    93750000
 128000	  16	   125000000	   109375000
 128000	  16	   125000000	    93750000
 128000	  16	   125000000	    93750000
 128000	  16	   140625000	    93750000
 128000	  16	   140625000	    93750000
 128000	  16	   140625000	    93750000
 128000	  16	   125000000	   109375000
 128000	  16	   125000000	   109375000
 128000	  16	   125000000	    93750000
 128000	  16	   140625000	    93750000
 128000	  16	   140625000	    93750000
 128000	  16	   140625000	    93750000
 128000	  16	   125000000	   109375000
 128000	  16	   125000000	   109375000
 128000	  16	   125000000	    93750000
 128000	  16	   140625000	    93750000
 128000	  16	   140625000	    93750000
 128000	  16	   140625000	    93750000
 128000	  16	   140625000	    93750000
 128000	  16	   125000000	   109375000
 128000	  16	   125000000	    93750000
 128000	  16	   140625000	    93750000
 128000	  16	   140625000	    93750000
 128000	  16	   140625000	    93750000
 128000	  16	   140625000	    93750000
 128000	  16	   125000000	   109375000
 128000	  16	   125000000	    93750000
 128000	  16	   140625000	    93750000
 128000	  16	   140625000	    93750000
 128000	  16	   140625000	    93750000
 128000	  16	   140625000	    93750000
 128000	  16	   125000000	   109375000
 128000	  16	   125000000	   109375000
 128000	  16	   125000000	    93750000
 128000	  16	   140625000	    93750000
 128000	  16	   140625000	    93750000
 128000	  16	   140625000	    93750000
 128000	  16	   140625000	    93750000
 128000	  16	   125000000	   109375000
 128000	  16	   125000000	    93750000
 128000	  16	   140625000	    93750000
 128000	  16	   140625000	    93750000
 128000	  16	   140625000	    93750000
 128000	  16	   140625000	    93750000
 128000	  16	   125000000	   109375000
 128000	  16	   125000000	   109375000
 128000	  16	   125000000	    93750000
 128000	  16	   140625000	    93750000
 128000	  16	   140625000	    93750000
 128000	  16	   140625000	    93750000
 128000	  16	   140625000	    93750000
 128000	  16	   125000000	   109375000
 128000	  16	   125000000	   109375000
 128000	  16	   125000000	    93750000
 128000	  16	   140625000	    93750000
 128000	  16	   140625000	    93750000
 128000	  16	   140625000	    93750000
 128000	  16	   140625000	    93750000
 128000	  16	   125000000	   109375000
 128000	  16	   125000000	    93750000
 128000	  16	   140625000	    93750000
 128000	  16	   140625000	    93750000
 128000	  16	   140625000	    93750000
 128000	  16	   140625000	    93750000
 128000	  16	   125000000	   109375000
 128000	  16	   125000000	    93750000
 128000	  16	   140625000	    93750000
 128000	  16	   140625000	    93750000
 128000	  16	   140625000	    93750000
 128000	  16	   140625000	    93750000
 128000	  16	   125000000	   109375000
 128000	  16	   125000000	    93750000
 128000	  16	   125000000	    93750000
 128000	  16	   140625000	    93750000
 128000	  32	   265625000	   203125000
 128000	  32	   265625000	   187500000
 128000	  32	   281250000	   187500000
 128000	  32	   265625000	   203125000
 128000	  32	   265625000	   203125000
 128000	  32	   265625000	   187500000
 128000	  32	   281250000	   187500000
 128000	  32	   265625000	   203125000
 128000	  32	   265625000	   203125000
 128000	  32	   265625000	   187500000
 128000	  32	   281250000	   187500000
 128000	  32	   265625000	   203125000
 128000	  32	   265625000	   187500000
 128000	  32	   281250000	   187500000
 128000	  32	   265625000	   203125000
 128000	  32	   265625000	   187500000
 128000	  32	   265625000	   203125000
 128000	  32	   265625000	   203125000
 128000	  32	   265625000	   187500000
 128000	  32	   250000000	   203125000
 128000	  32	   265625000	   187500000
 128000	  32	   281250000	   203125000
 128000	  32	   265625000	   187500000
 128000	  32	   281250000	   187500000
 128000	  32	   265625000	   203125000
 128000	  32	   265625000	   187500000
 128000	  32	   281250000	   187500000
 128000	  32	   265625000	   203125000
 128000	  32	   265625000	   187500000
 128000	  32	   281250000	   187500000
 128000	  32	   265625000	   203125000
 128000	  32	   265625000	   187500000
 128000	  32	   265625000	   203125000
 128000	  32	   265625000	   203125000
 128000	  32	   265625000	   187500000
 128000	  32	   281250000	   187500000
 128000	  32	   265625000	   203125000
 128000	  32	   265625000	   187500000
 128000	  32	   281250000	   187500000
 128000	  32	   265625000	   203125000
 128000	  32	   265625000	   203125000
 128000	  32	   265625000	   187500000
 128000	  32	   281250000	   187500000
 128000	  32	   265625000	   203125000
 128000	  32	   265625000	   187500000
 128000	  32	   265625000	   203125000
 128000	  32	   265625000	   203125000
 128000	  32	   265625000	   187500000
 128000	  32	   265625000	   203125000
 128000	  32	   265625000	   203125000
 128000	  32	   265625000	   187500000
 128000	  32	   265625000	   203125000
 128000	  32	   265625000	   187500000
 128000	  32	   281250000	   187500000
 128000	  32	   265625000	   203125000
 128000	  32	   265625000	   187500000
 128000	  32	   281250000	   187500000
 128000	  32	   265625000	   203125000
 128000	  32	   265625000	   187500000
 128000	  32	   281250000	   187500000
 128000	  32	   265625000	   203125000
 128000	  32	   265625000	   187500000
 128000	  32	   281250000	   187500000
 128000	  32	   265625000	   203125000
 128000	  32	   265625000	   187500000
 128000	  32	   281250000	   187500000
 128000	  32	   265625000	   203125000
 128000	  32	   265625000	   187500000
 128000	  32	   281250000	   187500000
 128000	  32	   265625000	   203125000
 128000	  32	   265625000	   187500000
 128000	  32	   281250000	   187500000
 128000	  32	   265625000	   203125000
 128000	  32	   265625000	   187500000
 128000	  32	   281250000	   187500000
 128000	  32	   265625000	   203125000
 128000	  32	   265625000	   203125000
 128000	  32	   265625000	   187500000
 128000	  32	   281250000	   187500000
 128000	  32	   265625000	   203125000
 128000	  32	   265625000	   187500000
 128000	  32	   281250000	   187500000
 128000	  32	   265625000	   203125000
 128000	  32	   265625000	   203125000
 128000	  32	   265625000	   187500000
 128000	  32	   281250000	   187500000
 128000	  32	   265625000	   203125000
 128000	  32	   265625000	   187500000
 128000	  32	   281250000	   187500000
 128000	  32	   265625000	   203125000
 128000	  32	   265625000	   187500000
 128000	  32	   281250000	   187500000
 128000	  32	   265625000	   203125000
 128000	  32	   265625000	   187500000
 128000	  32	   281250000	   187500000
 128000	  32	   265625000	   203125000
 128000	  32	   265625000	   187500000
 128000	  32	   281250000	   187500000
 128000	  32	   265625000	   203125000
 128000	  32	   265625000	   187500000
 128000	  64	   546875000	   390625000
 128000	  64	   531250000	   390625000
 128000	  64	   531250000	   390625000
 128000	  64	   546875000	   375000000
 128000	  64	   531250000	   390625000
 128000	  64	   531250000	   390625000
 128000	  64	   546875000	   375000000
 128000	  64	   546875000	   390625000
 128000	  64	   531250000	   390625000
 128000	  64	   531250000	   390625000
 128000	  64	   546875000	   390625000
 128000	  64	   531250000	   390625000
 128000	  64	   531250000	   390625000
 128000	  64	   546875000	   390625000
 128000	  64	   531250000	   390625000
 128000	  64	   531250000	   390625000
 128000	  64	   546875000	   390625000
 128000	  64	   531250000	   390625000
 128000	  64	   531250000	   390625000
 128000	  64	   546875000	   375000000
 128000	  64	   531250000	   390625000
 128000	  64	   531250000	   390625000
 128000	  64	   546875000	   375000000
 128000	  64	   546875000	   390625000
 128000	  64	   531250000	   390625000
 128000	  64	   546875000	   375000000
 128000	  64	   546875000	   390625000
 128000	  64	   531250000	   390625000
 128000	  64	   531250000	   390625000
 128000	  64	   546875000	   390625000
 128000	  64	   531250000	   390625000
 128000	  64	   531250000	   390625000
 128000	  64	   546875000	   375000000
 128000	  64	   546875000	   390625000
 128000	  64	   531250000	   390625000
 128000	  64	   546875000	   375000000
 128000	  64	   546875000	   390625000
 128000	  64	   531250000	   390625000
 128000	  64	   531250000	   390625000
 128000	  64	   546875000	   390625000
 128000	  64	   531250000	   390625000
 128000	  64	   531250000	   390625000
 128000	  64	   546875000	   375000000
 128000	  64	   531250000	   390625000
 128000	  64	   531250000	   390625000
 128000	  64	   546875000	   390625000
 128000	  64	   531250000	   390625000
 128000	  64	   546875000	   390625000
 128000	  64	   531250000	   390625000
 128000	  64	   531250000	   390625000
 128000	  64	   546875000	   390625000
 128000	  64	   531250000	   390625000
 128000	  64	   531250000	   390625000
 128000	  64	   546875000	   375000000
 128000	  64	   546875000	   390625000
 128000	  64	   531250000	   390625000
 128000	  64	   546875000	   390625000
 128000	  64	   531250000	   390625000
 128000	  64	   546875000	   375000000
 128000	  64	   546875000	   390625000
 128000	  64	   531250000	   390625000
 128000	  64	   531250000	   390625000
 128000	  64	   546875000	   390625000
 128000	  64	   531250000	   390625000
 128000	  64	   531250000	   390625000
 128000	  64	   546875000	   375000000
 128000	  64	   546875000	   390625000
 128000	  64	   531250000	   390625000
 128000	  64	   546875000	   375000000
 128000	  64	   546875000	   390625000
 128000	  64	   531250000	   390625000
 128000	  64	   546875000	   375000000
 128000	  64	   546875000	   390625000
 128000	  64	   531250000	   390625000
 128000	  64	   546875000	   390625000
 128000	  64	   531250000	   390625000
 128000	  64	   531250000	   390625000
 128000	  64	   546875000	   359375000
 128000	  64	   546875000	   390625000
 128000	  64	   531250000	   390625000
 128000	  64	   531250000	   390625000
 128000	  64	   546875000	   390625000
 128000	  64	   531250000	   390625000
 128000	  64	   531250000	   390625000
 128000	  64	   546875000	   390625000
 128000	  64	   531250000	   390625000
 128000	  64	   531250000	   390625000
 128000	  64	   546875000	   375000000
 128000	  64	   546875000	   390625000
 128000	  64	   531250000	   390625000
 128000	  64	   546875000	   375000000
 128000	  64	   546875000	   390625000
 128000	  64	   531250000	   390625000
 128000	  64	   531250000	   390625000
 128000	  64	   546875000	   390625000
 128000	  64	   531250000	   390625000
 128000	  64	   531250000	   390625000
 128000	  64	   546875000	   375000000
 128000	  64	   546875000	   390625000
 128000	  64	   531250000	   390625000
 128000	 128	  1078125000	   781250000
 128000	 128	  1078125000	   765625000
 128000	 128	  1078125000	   781250000
 128000	 128	  1078125000	   781250000
 128000	 128	  1078125000	   781250000
 128000	 128	  1078125000	   765625000
 128000	 128	  1078125000	   781250000
 128000	 128	  1078125000	   765625000
 128000	 128	  1078125000	   781250000
 128000	 128	  1078125000	   781250000
 128000	 128	  1078125000	   765625000
 128000	 128	  1078125000	   781250000
 128000	 128	  1078125000	   765625000
 128000	 128	  1062500000	   781250000
 128000	 128	  1078125000	   781250000
 128000	 128	  1078125000	   765625000
 128000	 128	  1078125000	   781250000
 128000	 128	  1078125000	   765625000
 128000	 128	  1078125000	   781250000
 128000	 128	  1078125000	   781250000
 128000	 128	  1078125000	   781250000
 128000	 128	  1078125000	   781250000
 128000	 128	  1078125000	   765625000
 128000	 128	  1078125000	   781250000
 128000	 128	  1078125000	   765625000
 128000	 128	  1062500000	   781250000
 128000	 128	  1078125000	   781250000
 128000	 128	  1062500000	   781250000
 128000	 128	  1078125000	   781250000
 128000	 128	  1078125000	   765625000
 128000	 128	  1078125000	   781250000
 128000	 128	  1078125000	   781250000
 128000	 128	  1078125000	   765625000
 128000	 128	  1078125000	   781250000
 128000	 128	  1078125000	   781250000
 128000	 128	  1078125000	   781250000
 128000	 128	  1078125000	   765625000
 128000	 128	  1078125000	   781250000
 128000	 128	  1078125000	   781250000
 128000	 128	  1062500000	   765625000
 128000	 128	  1078125000	   781250000
 128000	 128	  1078125000	   765625000
 128000	 128	  1093750000	   781250000
 128000	 128	  1078125000	   765625000
 128000	 128	  1078125000	   781250000
 128000	 128	  1078125000	   781250000
 128000	 128	  1062500000	   781250000
 128000	 128	  1062500000	   781250000
 128000	 128	  1078125000	   765625000
 128000	 128	  1078125000	   781250000
 128000	 128	  1078125000	   781250000
 128000	 128	  1078125000	   765625000
 128000	 128	  1078125000	   781250000
 128000	 128	  1078125000	   781250000
 128000	 128	  1078125000	   765625000
 128000	 128	  1078125000	   781250000
 128000	 128	  1078125000	   765625000
 128000	 128	  1078125000	   781250000
 128000	 128	  1078125000	   765625000
 128000	 128	  1078125000	   781250000
 128000	 128	  1078125000	   765625000
 128000	 128	  1078125000	   781250000
 128000	 128	  1078125000	   781250000
 128000	 128	  1078125000	   765625000
 128000	 128	  1078125000	   781250000
 128000	 128	  1078125000	   765625000
 128000	 128	  1078125000	   781250000
 128000	 128	  1062500000	   765625000
 128000	 128	  1078125000	   781250000
 128000	 128	  1078125000	   781250000
 128000	 128	  1078125000	   765625000
 128000	 128	  1062500000	   781250000
 128000	 128	  1078125000	   781250000
 128000	 128	  1078125000	   765625000
 128000	 128	  1078125000	   781250000
 128000	 128	  1078125000	   765625000
 128000	 128	  1078125000	   781250000
 128000	 128	  1078125000	   781250000
 128000	 128	  1078125000	   765625000
 128000	 128	  1078125000	   781250000
 128000	 128	  1078125000	   750000000
 128000	 128	  1078125000	   781250000
 128000	 128	  1078125000	   765625000
 128000	 128	  1062500000	   781250000
 128000	 128	  1078125000	   781250000
 128000	 128	  1062500000	   765625000
 128000	 128	  1078125000	   781250000
 128000	 128	  1078125000	   765625000
 128000	 128	  1078125000	   781250000
 128000	 128	  1078125000	   765625000
 128000	 128	  1078125000	   765625000
 128000	 128	  1078125000	   781250000
 128000	 128	  1078125000	   765625000
 128000	 128	  1078125000	   781250000
 128000	 128	  1078125000	   765625000
 128000	 128	  1078125000	   781250000
 128000	 128	  1093750000	   812500000
 128000	 128	  1078125000	   765625000
 128000	 128	  1078125000	   781250000
 128000	 128	  1078125000	   781250000
1024000	   1	   109375000	   109375000
1024000	   1	   109375000	    93750000
1024000	   1	   125000000	    93750000
1024000	   1	   125000000	    93750000
1024000	   1	   125000000	    93750000
1024000	   1	   109375000	   109375000
1024000	   1	   109375000	   109375000
1024000	   1	   109375000	    93750000
1024000	   1	   125000000	    93750000
1024000	   1	   125000000	    93750000
1024000	   1	   125000000	    93750000
1024000	   1	   109375000	   109375000
1024000	   1	   109375000	   109375000
1024000	   1	   109375000	    93750000
1024000	   1	   125000000	    93750000
1024000	   1	   125000000	    93750000
1024000	   1	   125000000	    93750000
1024000	   1	   109375000	   109375000
1024000	   1	   109375000	   109375000
1024000	   1	   109375000	    93750000
1024000	   1	   125000000	    93750000
1024000	   1	   125000000	    93750000
1024000	   1	   109375000	   109375000
1024000	   1	   109375000	   109375000
1024000	   1	   109375000	    93750000
1024000	   1	   125000000	    93750000
1024000	   1	   125000000	    93750000
1024000	   1	   125000000	    93750000
1024000	   1	   109375000	   109375000
1024000	   1	   109375000	   109375000
1024000	   1	   109375000	    93750000
1024000	   1	   125000000	    93750000
1024000	   1	   125000000	    93750000
1024000	   1	   125000000	    93750000
1024000	   1	   109375000	   109375000
1024000	   1	   109375000	   109375000
1024000	   1	   109375000	    93750000
1024000	   1	   125000000	    93750000
1024000	   1	   125000000	    93750000
1024000	   1	   109375000	   109375000
1024000	   1	   109375000	   109375000
1024000	   1	   109375000	    93750000
1024000	   1	   109375000	    93750000
1024000	   1	   125000000	    93750000
1024000	   1	   125000000	    93750000
1024000	   1	   125000000	    93750000
1024000	   1	   109375000	   109375000
1024000	   1	   109375000	   109375000
1024000	   1	   109375000	    93750000
1024000	   1	   125000000	    93750000
1024000	   1	   125000000	    93750000
1024000	   1	   109375000	   109375000
1024000	   1	   109375000	   109375000
1024000	   1	   109375000	   109375000
1024000	   1	   109375000	    93750000
1024000	   1	   125000000	    93750000
1024000	   1	   125000000	    93750000
1024000	   1	   125000000	    93750000
1024000	   1	   109375000	   109375000
1024000	   1	   109375000	   109375000
1024000	   1	   109375000	    93750000
1024000	   1	   125000000	    93750000
1024000	   1	   125000000	    93750000
1024000	   1	   125000000	    93750000
1024000	   1	   125000000	    93750000
1024000	   1	   125000000	    93750000
1024000	   1	   109375000	   109375000
1024000	   1	   109375000	   109375000
1024000	   1	   109375000	    93750000
1024000	   1	   125000000	    93750000
1024000	   1	   125000000	    93750000
1024000	   1	   125000000	    93750000
1024000	   1	   109375000	   109375000
1024000	   1	   109375000	   109375000
1024000	   1	   109375000	    93750000
1024000	   1	   125000000	    93750000
1024000	   1	   125000000	    93750000
1024000	   1	   109375000	   109375000
1024000	   1	   109375000	   109375000
1024000	   1	   109375000	    93750000
1024000	   1	   109375000	    93750000
1024000	   1	   125000000	    93750000
1024000	   1	   125000000	    93750000
1024000	   1	   109375000	   109375000
1024000	   1	   109375000	   109375000
1024000	   1	   109375000	    93750000
1024000	   1	   125000000	    93750000
1024000	   1	   125000000	    93750000
1024000	   1	   125000000	    93750000
1024000	   1	   109375000	   109375000
1024000	   1	   109375000	   109375000
1024000	   1	   109375000	    93750000
1024000	   1	   125000000	    93750000
1024000	   1	   125000000	    93750000
1024000	   1	   125000000	    93750000
1024000	   1	   109375000	   109375000
1024000	   1	   109375000	   109375000
1024000	   1	   109375000	    93750000
1024000	   1	   125000000	    93750000
1024000	   1	   125000000	    93750000
1024000	   2	   234375000	   203125000
1024000	   2	   234375000	   187500000
1024000	   2	   234375000	   203125000
1024000	   2	   234375000	   203125000
1024000	   2	   234375000	   187500000
1024000	   2	   218750000	   218750000
1024000	   2	   234375000	   203125000
1024000	   2	   234375000	   203125000
1024000	   2	   234375000	   187500000
1024000	   2	   234375000	   203125000
1024000	   2	   234375000	   203125000
1024000	   2	   234375000	   203125000
1024000	   2	   234375000	   203125000
1024000	   2	   234375000	   234375000
1024000	   2	   234375000	   203125000
1024000	   2	   234375000	   203125000
1024000	   2	   234375000	   203125000
1024000	   2	   234375000	   187500000
1024000	   2	   234375000	   203125000
1024000	   2	   234375000	   203125000
1024000	   2	   234375000	   187500000
1024000	   2	   234375000	   203125000
1024000	   2	   234375000	   203125000
1024000	   2	   234375000	   203125000
1024000	   2	   234375000	   203125000
1024000	   2	   234375000	   187500000
1024000	   2	   234375000	   203125000
1024000	   2	   234375000	   203125000
1024000	   2	   218750000	   203125000
1024000	   2	   234375000	   203125000
1024000	   2	   234375000	   203125000
1024000	   2	   234375000	   203125000
1024000	   2	   234375000	   203125000
1024000	   2	   234375000	   203125000
1024000	   2	   234375000	   203125000
1024000	   2	   234375000	   203125000
1024000	   2	   234375000	   203125000
1024000	   2	   234375000	   187500000
1024000	   2	   234375000	   187500000
1024000	   2	   234375000	   203125000
1024000	   2	   234375000	   203125000
1024000	   2	   234375000	   187500000
1024000	   2	   234375000	   203125000
1024000	   2	   218750000	   203125000
1024000	   2	   234375000	   187500000
1024000	   2	   234375000	   203125000
1024000	   2	   234375000	   203125000
1024000	   2	   234375000	   187500000
1024000	   2	   234375000	   203125000
1024000	   2	   234375000	   203125000
1024000	   2	   234375000	   187500000
1024000	   2	   234375000	   203125000
1024000	   2	   234375000	   187500000
1024000	   2	   234375000	   203125000
1024000	   2	   234375000	   203125000
1024000	   2	   234375000	   187500000
1024000	   2	   234375000	   203125000
1024000	   2	   234375000	   203125000
1024000	   2	   234375000	   187500000
1024000	   2	   234375000	   203125000
1024000	   2	   234375000	   203125000
1024000	   2	   218750000	   203125000
1024000	   2	   234375000	   203125000
1024000	   2	   234375000	   187500000
1024000	   2	   234375000	   203125000
1024000	   2	   234375000	   203125000
1024000	   2	   234375000	   187500000
1024000	   2	   234375000	   203125000
1024000	   2	   234375000	   203125000
1024000	   2	   234375000	   187500000
1024000	   2	   234375000	   203125000
1024000	   2	   234375000	   203125000
1024000	   2	   218750000	   203125000
1024000	   2	   234375000	   203125000
1024000	   2	   234375000	   187500000
1024000	   2	   234375000	   203125000
1024000	   2	   234375000	   203125000
1024000	   2	   234375000	   187500000
1024000	   2	   234375000	   203125000
1024000	   2	   234375000	   203125000
1024000	   2	   234375000	   187500000
1024000	   2	   234375000	   203125000
1024000	   2	   234375000	   203125000
1024000	   2	   234375000	   187500000
1024000	   2	   234375000	   203125000
1024000	   2	   234375000	   203125000
1024000	   2	   234375000	   187500000
1024000	   2	   234375000	   203125000
1024000	   2	   234375000	   187500000
1024000	   2	   234375000	   203125000
1024000	   2	   234375000	   203125000
1024000	   2	   234375000	   187500000
1024000	   2	   234375000	   203125000
1024000	   2	   234375000	   203125000
1024000	   2	   218750000	   203125000
1024000	   2	   234375000	   203125000
1024000	   2	   234375000	   187500000
1024000	   2	   234375000	   203125000
1024000	   2	   234375000	   203125000
1024000	   2	   234375000	   187500000
1024000	   4	   453125000	   406250000
1024000	   4	   453125000	   406250000
1024000	   4	   468750000	   390625000
1024000	   4	   468750000	   390625000
1024000	   4	   468750000	   406250000
